18527,3333333,3071401,60.321,2.0E-4,2.072704701246829E-4,185270000
18528,3333333,3071414,60.324,3.0E-4,2.0727547495682212E-4,185280000
18529,3333333,3071427,60.327,0.0,2.0726428841275838E-4,185290000
18530,3333333,3071440,60.33,1.0E-4,2.072584997301673E-4,185300000
18531,3333333,3071453,60.333,3.0E-4,2.0726350439803572E-4,185310000
18532,3333333,3071466,60.336,2.0E-4,2.072631124541334E-4,185320000
18533,2500000,3071428,60.34,3.0E-4,2.0726811633302758E-4,185330000
18534,3333333,3071441,60.343,2.0E-4,2.0726772418258336E-4,185340000
18535,3333333,3071454,60.346,3.0E-4,2.0727272727272727E-4,185350000
18536,3333333,3071467,60.349,3.0E-4,2.0727772982304704E-4,185360000
18537,3333333,3071480,60.352,3.0E-4,2.0728273183363003E-4,185370000
18538,3333333,3071493,60.355,3.0E-4,2.072877333045636E-4,185380000
18539,3333333,3071506,60.358,0.0,2.0727655213334054E-4,185390000
18540,2500000,3071468,60.362,3.0E-4,2.0728155339805825E-4,185400000
18541,3333333,3071481,60.365,2.0E-4,2.0728116067094548E-4,185410000
18542,3333333,3071494,60.368,1.0E-4,2.0727537482472224E-4,185420000
18543,3333333,3071507,60.371,2.0E-4,2.0727498247317047E-4,185430000
18544,3333333,3071520,60.374,1.0E-4,2.0726919758412424E-4,185440000
18545,3333333,3071533,60.377,2.0E-4,2.072688056079806E-4,185450000
18546,3333333,3071546,60.38,3.0E-4,2.072738056723822E-4,185460000
18547,2500000,3071509,60.384,4.0E-4,2.0728419690515986E-4,185470000
18548,3333333,3071522,60.387,1.0E-4,2.0727841276687513E-4,185480000
18549,3333333,3071535,60.39,3.0E-4,2.0728341150466333E-4,185490000
18550,3333333,3071548,60.393,2.0E-4,2.0728301886792453E-4,185500000
18551,3333333,3071561,60.396,3.0E-4,2.0728801681850034E-4,185510000
18552,3333333,3071574,60.399,3.0E-4,2.0729301423027166E-4,185520000
18553,3333333,3071587,60.402,2.0E-4,2.0729262113943837E-4,185530000
18554,3333333,3071600,60.405,2.0E-4,2.072922280909777E-4,185540000
18555,2500000,3071562,60.409,1.0E-4,2.0728644570196713E-4,185550000
18556,3333333,3071575,60.412,3.0E-4,2.0729144212114679E-4,185560000
18557,3333333,3071588,60.415,1.0E-4,2.072856603976936E-4,185570000
18558,3333333,3071601,60.418,1.0E-4,2.0727987929733809E-4,185580000
18559,3333333,3071614,60.421,2.0E-4,2.0727948704132767E-4,185590000
18560,3333333,3071627,60.424,3.0E-4,2.072844827586207E-4,185600000
18561,3333333,3071640,60.427,2.0E-4,2.07284090296859E-4,185610000
18562,2500000,3071602,60.431,3.0E-4,2.0728908522788493E-4,185620000
18563,3333333,3071615,60.434,2.0E-4,2.0728869256046975E-4,185630000
18564,3333333,3071628,60.437,1.0E-4,2.072829131652661E-4,185640000
18565,3333333,3071641,60.44,2.0E-4,2.0728252087260976E-4,185650000
18566,3333333,3071654,60.443,1.0E-4,2.0727674243240331E-4,185660000
18567,3333333,3071667,60.446,3.0E-4,2.0728173641406796E-4,185670000
18568,3333333,3071680,60.449,3.0E-4,2.072867298578199E-4,185680000
18569,3333333,3071693,60.452,1.0E-4,2.0728095212450858E-4,185690000
18570,2500000,3071655,60.456,4.0E-4,2.0729133010231556E-4,185700000
18571,3333333,3071668,60.459,3.0E-4,2.0729632222282052E-4,185710000
18572,3333333,3071681,60.462,2.0E-4,2.0729592935601982E-4,185720000
18573,3333333,3071694,60.465,1.0E-4,2.072901523717224E-4,185730000
18574,3333333,3071707,60.468,2.0E-4,2.072897598794013E-4,185740000
18575,3333333,3071720,60.471,2.0E-4,2.0728936742934052E-4,185750000
18576,3333333,3071733,60.474,3.0E-4,2.0729435831180016E-4,185760000
18577,3333333,3071746,60.477,3.0E-4,2.0729934865694138E-4,185770000
18578,2500000,3071708,60.481,3.0E-4,2.073043384648509E-4,185780000
18579,3333333,3071721,60.484,3.0E-4,2.0730932773561548E-4,185790000
18580,3333333,3071734,60.487,2.0E-4,2.0730893433799786E-4,185800000
18581,3333333,3071747,60.49,1.0E-4,2.0730315914105807E-4,185810000
18582,3333333,3071760,60.493,2.0E-4,2.0730276611774837E-4,185820000
18583,3333333,3071773,60.496,2.0E-4,2.0730237313673787E-4,185830000
18584,3333333,3071786,60.499,2.0E-4,2.073019801980198E-4,185840000
18585,2500000,3071748,60.503,4.0E-4,2.0731234866828088E-4,185850000
18586,3333333,3071761,60.506,1.0E-4,2.0730657484127838E-4,185860000
18587,3333333,3071774,60.509,3.0E-4,2.0731156184429977E-4,185870000
18588,3333333,3071787,60.512,1.0E-4,2.0730578868086939E-4,185880000
18589,3333333,3071800,60.515,3.0E-4,2.0731077518962827E-4,185890000
18590,3333333,3071813,60.518,2.0E-4,2.0731038192576653E-4,185900000
18591,3333333,3071826,60.521,1.0E-4,2.073046097574095E-4,185910000
18592,3333333,3071839,60.524,3.0E-4,2.0730959552495696E-4,185920000
18593,3333333,3071852,60.527,1.0E-4,2.0730382401979239E-4,185930000
18594,2500000,3071814,60.531,3.0E-4,2.0730880929332042E-4,185940000
18595,3333333,3071827,60.534,2.0E-4,2.07308416240925E-4,185950000
18596,3333333,3071840,60.537,2.0E-4,2.0730802323080233E-4,185960000
18597,3333333,3071853,60.54,2.0E-4,2.0730763026294565E-4,185970000
18598,3333333,3071866,60.543,3.0E-4,2.073126142595978E-4,185980000
18599,3333333,3071879,60.546,2.0E-4,2.0731222108715523E-4,185990000
18600,3333333,3071892,60.549,1.0E-4,2.0730645161290323E-4,186000000
18601,3333333,3071905,60.552,2.0E-4,2.0730605881404224E-4,186010000
18602,2500000,3071867,60.556,3.0E-4,2.0731104182345985E-4,186020000
18603,3333333,3071880,60.559,0.0,2.072998978659356E-4,186030000
18604,3333333,3071893,60.562,3.0E-4,2.073048806708235E-4,186040000
18605,3333333,3071906,60.565,2.0E-4,2.0730448804084922E-4,186050000
18606,3333333,3071919,60.568,3.0E-4,2.073094700634204E-4,186060000
18607,3333333,3071932,60.571,2.0E-4,2.0730907722899984E-4,186070000
18608,3333333,3071945,60.574,2.0E-4,2.0730868443680138E-4,186080000
18609,3333333,3071958,60.577,2.0E-4,2.0730829168681821E-4,186090000
18610,2500000,3071920,60.581,3.0E-4,2.0731327243417517E-4,186100000
18611,3333333,3071933,60.584,1.0E-4,2.0730750631347053E-4,186110000
18612,3333333,3071946,60.587,2.0E-4,2.0730711369009241E-4,186120000
18613,3333333,3071959,60.59,1.0E-4,2.0730134851985172E-4,186130000
